Position_ID,Department,Position_Title,Designation,Skill_ID,Skill_Name,Skill_Category,Requirement_Type,Mandatory_Flag,Minimum_Proficiency_Level,Minimum_Skill_Score,Skill_Weight_pct,Department_ID,Business_Unit,Organizational_Unit_ID,Data_As_Of_Date
POS-649,Quality Assurance,Quality Inspector,Quality Inspector,S093,Root Cause Analysis,Quality,Required,Yes,2,69,22,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,2026-08-01
POS-649,Quality Assurance,Quality Inspector,Quality Inspector,S094,Corrective Action Management,Quality,Required,Yes,2,69,20,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,2026-08-01
POS-649,Quality Assurance,Quality Inspector,Quality Inspector,S095,Statistical Process Control,Quality,Required,No,2,69,18,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,2026-08-01
POS-649,Quality Assurance,Quality Inspector,Quality Inspector,S022,Quality Control,Functional,Preferred,No,2,69,15,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,2026-08-01
POS-650,Quality Assurance,Quality Inspector,Quality Inspector,S092,Quality Auditing,Quality,Required,Yes,2,69,25,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,2026-08-01
POS-650,Quality Assurance,Quality Inspector,Quality Inspector,S093,Root Cause Analysis,Quality,Required,Yes,2,69,22,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,2026-08-01
POS-650,Quality Assurance,Quality Inspector,Quality Inspector,S094,Corrective Action Management,Quality,Required,Yes,2,69,20,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,2026-08-01
POS-650,Quality Assurance,Quality Inspector,Quality Inspector,S095,Statistical Process Control,Quality,Required,No,2,69,18,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,2026-08-01
POS-650,Quality Assurance,Quality Inspector,Quality Inspector,S022,Quality Control,Functional,Preferred,No,2,69,15,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,2026-08-01
POS-651,Quality Assurance,Quality Inspector,Quality Inspector,S092,Quality Auditing,Quality,Required,Yes,2,69,25,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,2026-08-01
POS-651,Quality Assurance,Quality Inspector,Quality Inspector,S093,Root Cause Analysis,Quality,Required,Yes,2,69,22,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,2026-08-01
POS-651,Quality Assurance,Quality Inspector,Quality Inspector,S094,Corrective Action Management,Quality,Required,Yes,2,69,20,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,2026-08-01
POS-651,Quality Assurance,Quality Inspector,Quality Inspector,S095,Statistical Process Control,Quality,Required,No,2,69,18,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,2026-08-01
POS-651,Quality Assurance,Quality Inspector,Quality Inspector,S022,Quality Control,Functional,Preferred,No,2,69,15,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,2026-08-01
POS-652,Quality Assurance,Quality Inspector,Quality Inspector,S092,Quality Auditing,Quality,Required,Yes,2,69,25,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,2026-08-01
POS-652,Quality Assurance,Quality Inspector,Quality Inspector,S093,Root Cause Analysis,Quality,Required,Yes,2,69,22,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,2026-08-01
POS-652,Quality Assurance,Quality Inspector,Quality Inspector,S094,Corrective Action Management,Quality,Required,Yes,2,69,20,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,2026-08-01
POS-652,Quality Assurance,Quality Inspector,Quality Inspector,S095,Statistical Process Control,Quality,Required,No,2,69,18,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,2026-08-01
POS-652,Quality Assurance,Quality Inspector,Quality Inspector,S022,Quality Control,Functional,Preferred,No,2,69,15,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,2026-08-01
POS-653,Quality Assurance,Quality Inspector,Quality Inspector,S092,Quality Auditing,Quality,Required,Yes,2,69,25,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,2026-08-01
POS-653,Quality Assurance,Quality Inspector,Quality Inspector,S093,Root Cause Analysis,Quality,Required,Yes,2,69,22,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,2026-08-01
POS-653,Quality Assurance,Quality Inspector,Quality Inspector,S094,Corrective Action Management,Quality,Required,Yes,2,69,20,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,2026-08-01
POS-653,Quality Assurance,Quality Inspector,Quality Inspector,S095,Statistical Process Control,Quality,Required,No,2,69,18,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,2026-08-01
POS-653,Quality Assurance,Quality Inspector,Quality Inspector,S022,Quality Control,Functional,Preferred,No,2,69,15,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,2026-08-01
POS-654,Quality Assurance,Quality Inspector,Quality Inspector,S092,Quality Auditing,Quality,Required,Yes,2,69,25,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,2026-08-01
POS-654,Quality Assurance,Quality Inspector,Quality Inspector,S093,Root Cause Analysis,Quality,Required,Yes,2,69,22,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,2026-08-01
POS-654,Quality Assurance,Quality Inspector,Quality Inspector,S094,Corrective Action Management,Quality,Required,Yes,2,69,20,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,2026-08-01
POS-654,Quality Assurance,Quality Inspector,Quality Inspector,S095,Statistical Process Control,Quality,Required,No,2,69,18,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,2026-08-01
POS-654,Quality Assurance,Quality Inspector,Quality Inspector,S022,Quality Control,Functional,Preferred,No,2,69,15,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,2026-08-01
POS-655,Quality Assurance,Quality Inspector,Quality Inspector,S092,Quality Auditing,Quality,Required,Yes,2,69,25,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,2026-08-01
POS-655,Quality Assurance,Quality Inspector,Quality Inspector,S093,Root Cause Analysis,Quality,Required,Yes,2,69,22,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,2026-08-01
POS-655,Quality Assurance,Quality Inspector,Quality Inspector,S094,Corrective Action Management,Quality,Required,Yes,2,69,20,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,2026-08-01
POS-655,Quality Assurance,Quality Inspector,Quality Inspector,S095,Statistical Process Control,Quality,Required,No,2,69,18,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,2026-08-01
POS-655,Quality Assurance,Quality Inspector,Quality Inspector,S022,Quality Control,Functional,Preferred,No,2,69,15,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,2026-08-01
POS-656,Quality Assurance,Quality Inspector,Quality Inspector,S092,Quality Auditing,Quality,Required,Yes,2,69,25,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,2026-08-01
POS-656,Quality Assurance,Quality Inspector,Quality Inspector,S093,Root Cause Analysis,Quality,Required,Yes,2,69,22,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,2026-08-01
POS-656,Quality Assurance,Quality Inspector,Quality Inspector,S094,Corrective Action Management,Quality,Required,Yes,2,69,20,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,2026-08-01
POS-656,Quality Assurance,Quality Inspector,Quality Inspector,S095,Statistical Process Control,Quality,Required,No,2,69,18,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,2026-08-01
POS-656,Quality Assurance,Quality Inspector,Quality Inspector,S022,Quality Control,Functional,Preferred,No,2,69,15,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,2026-08-01
POS-657,Quality Assurance,Quality Inspector,Quality Inspector,S092,Quality Auditing,Quality,Required,Yes,2,69,25,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,2026-08-01
POS-657,Quality Assurance,Quality Inspector,Quality Inspector,S093,Root Cause Analysis,Quality,Required,Yes,2,69,22,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,2026-08-01
POS-657,Quality Assurance,Quality Inspector,Quality Inspector,S094,Corrective Action Management,Quality,Required,Yes,2,69,20,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,2026-08-01
POS-657,Quality Assurance,Quality Inspector,Quality Inspector,S095,Statistical Process Control,Quality,Required,No,2,69,18,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,2026-08-01
POS-657,Quality Assurance,Quality Inspector,Quality Inspector,S022,Quality Control,Functional,Preferred,No,2,69,15,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-01,2026-08-01
POS-658,Quality Assurance,Quality Assurance Intern,Quality Assurance Intern,S092,Quality Auditing,Quality,Required,Yes,1,62,25,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,2026-08-01
POS-658,Quality Assurance,Quality Assurance Intern,Quality Assurance Intern,S093,Root Cause Analysis,Quality,Required,Yes,1,62,22,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,2026-08-01
POS-658,Quality Assurance,Quality Assurance Intern,Quality Assurance Intern,S094,Corrective Action Management,Quality,Required,Yes,1,62,20,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,2026-08-01
POS-658,Quality Assurance,Quality Assurance Intern,Quality Assurance Intern,S095,Statistical Process Control,Quality,Required,No,1,62,18,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,2026-08-01
POS-658,Quality Assurance,Quality Assurance Intern,Quality Assurance Intern,S022,Quality Control,Functional,Preferred,No,1,62,15,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,2026-08-01
POS-659,Quality Assurance,Quality Assurance Intern,Quality Assurance Intern,S092,Quality Auditing,Quality,Required,Yes,1,62,25,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,2026-08-01
POS-659,Quality Assurance,Quality Assurance Intern,Quality Assurance Intern,S093,Root Cause Analysis,Quality,Required,Yes,1,62,22,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,2026-08-01
POS-659,Quality Assurance,Quality Assurance Intern,Quality Assurance Intern,S094,Corrective Action Management,Quality,Required,Yes,1,62,20,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,2026-08-01
POS-659,Quality Assurance,Quality Assurance Intern,Quality Assurance Intern,S095,Statistical Process Control,Quality,Required,No,1,62,18,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,2026-08-01
POS-659,Quality Assurance,Quality Assurance Intern,Quality Assurance Intern,S022,Quality Control,Functional,Preferred,No,1,62,15,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-03,2026-08-01
POS-660,Quality Assurance,Quality Assurance Intern,Quality Assurance Intern,S092,Quality Auditing,Quality,Required,Yes,1,62,25,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,2026-08-01
POS-660,Quality Assurance,Quality Assurance Intern,Quality Assurance Intern,S093,Root Cause Analysis,Quality,Required,Yes,1,62,22,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,2026-08-01
POS-660,Quality Assurance,Quality Assurance Intern,Quality Assurance Intern,S094,Corrective Action Management,Quality,Required,Yes,1,62,20,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,2026-08-01
POS-660,Quality Assurance,Quality Assurance Intern,Quality Assurance Intern,S095,Statistical Process Control,Quality,Required,No,1,62,18,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,2026-08-01
POS-660,Quality Assurance,Quality Assurance Intern,Quality Assurance Intern,S022,Quality Control,Functional,Preferred,No,1,62,15,DEPARTMENT-015,Industrial Operations,ORGANIZATIONAL-UNIT-QAS-TEAM-02,2026-08-01
EXEC-RND-HEAD,Research & Development,Head of Research and Development,Head of Research and Development,S096,Research Methodology,Research,Required,Yes,4,83,25,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,2026-08-01
EXEC-RND-HEAD,Research & Development,Head of Research and Development,Head of Research and Development,S097,Experimental Design,Research,Required,Yes,4,83,22,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,2026-08-01
EXEC-RND-HEAD,Research & Development,Head of Research and Development,Head of Research and Development,S049,Data Analysis,Digital,Required,Yes,4,83,20,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,2026-08-01
EXEC-RND-HEAD,Research & Development,Head of Research and Development,Head of Research and Development,S098,Technical Writing,Research,Required,No,4,83,18,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,2026-08-01
EXEC-RND-HEAD,Research & Development,Head of Research and Development,Head of Research and Development,S099,Innovation Management,Research,Preferred,No,4,83,15,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,2026-08-01
POS-661,Research & Development,Research and Development Manager,Research and Development Manager,S096,Research Methodology,Research,Required,Yes,4,83,25,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,2026-08-01
POS-661,Research & Development,Research and Development Manager,Research and Development Manager,S097,Experimental Design,Research,Required,Yes,4,83,22,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,2026-08-01
POS-661,Research & Development,Research and Development Manager,Research and Development Manager,S049,Data Analysis,Digital,Required,Yes,4,83,20,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,2026-08-01
POS-661,Research & Development,Research and Development Manager,Research and Development Manager,S098,Technical Writing,Research,Required,No,4,83,18,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,2026-08-01
POS-661,Research & Development,Research and Development Manager,Research and Development Manager,S099,Innovation Management,Research,Preferred,No,4,83,15,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,2026-08-01
POS-662,Research & Development,Research and Development Manager,Research and Development Manager,S096,Research Methodology,Research,Required,Yes,4,83,25,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,2026-08-01
POS-662,Research & Development,Research and Development Manager,Research and Development Manager,S097,Experimental Design,Research,Required,Yes,4,83,22,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,2026-08-01
POS-662,Research & Development,Research and Development Manager,Research and Development Manager,S049,Data Analysis,Digital,Required,Yes,4,83,20,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,2026-08-01
POS-662,Research & Development,Research and Development Manager,Research and Development Manager,S098,Technical Writing,Research,Required,No,4,83,18,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,2026-08-01
POS-662,Research & Development,Research and Development Manager,Research and Development Manager,S099,Innovation Management,Research,Preferred,No,4,83,15,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,2026-08-01
POS-663,Research & Development,Research and Development Manager,Research and Development Manager,S096,Research Methodology,Research,Required,Yes,4,83,25,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,2026-08-01
POS-663,Research & Development,Research and Development Manager,Research and Development Manager,S097,Experimental Design,Research,Required,Yes,4,83,22,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,2026-08-01
POS-663,Research & Development,Research and Development Manager,Research and Development Manager,S049,Data Analysis,Digital,Required,Yes,4,83,20,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,2026-08-01
POS-663,Research & Development,Research and Development Manager,Research and Development Manager,S098,Technical Writing,Research,Required,No,4,83,18,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,2026-08-01
POS-663,Research & Development,Research and Development Manager,Research and Development Manager,S099,Innovation Management,Research,Preferred,No,4,83,15,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,2026-08-01
POS-664,Research & Development,Research and Development Manager,Research and Development Manager,S096,Research Methodology,Research,Required,Yes,4,83,25,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,2026-08-01
POS-664,Research & Development,Research and Development Manager,Research and Development Manager,S097,Experimental Design,Research,Required,Yes,4,83,22,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,2026-08-01
POS-664,Research & Development,Research and Development Manager,Research and Development Manager,S049,Data Analysis,Digital,Required,Yes,4,83,20,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,2026-08-01
POS-664,Research & Development,Research and Development Manager,Research and Development Manager,S098,Technical Writing,Research,Required,No,4,83,18,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,2026-08-01
POS-664,Research & Development,Research and Development Manager,Research and Development Manager,S099,Innovation Management,Research,Preferred,No,4,83,15,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,2026-08-01
POS-665,Research & Development,Research and Development Manager,Research and Development Manager,S096,Research Methodology,Research,Required,Yes,4,83,25,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,2026-08-01
POS-665,Research & Development,Research and Development Manager,Research and Development Manager,S097,Experimental Design,Research,Required,Yes,4,83,22,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,2026-08-01
POS-665,Research & Development,Research and Development Manager,Research and Development Manager,S049,Data Analysis,Digital,Required,Yes,4,83,20,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,2026-08-01
POS-665,Research & Development,Research and Development Manager,Research and Development Manager,S098,Technical Writing,Research,Required,No,4,83,18,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,2026-08-01
POS-665,Research & Development,Research and Development Manager,Research and Development Manager,S099,Innovation Management,Research,Preferred,No,4,83,15,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,2026-08-01
POS-666,Research & Development,Research and Development Manager,Research and Development Manager,S096,Research Methodology,Research,Required,Yes,4,83,25,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,2026-08-01
POS-666,Research & Development,Research and Development Manager,Research and Development Manager,S097,Experimental Design,Research,Required,Yes,4,83,22,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,2026-08-01
POS-666,Research & Development,Research and Development Manager,Research and Development Manager,S049,Data Analysis,Digital,Required,Yes,4,83,20,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,2026-08-01
POS-666,Research & Development,Research and Development Manager,Research and Development Manager,S098,Technical Writing,Research,Required,No,4,83,18,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,2026-08-01
POS-666,Research & Development,Research and Development Manager,Research and Development Manager,S099,Innovation Management,Research,Preferred,No,4,83,15,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND,2026-08-01
POS-667,Research & Development,Senior Research Scientist,Senior Research Scientist,S096,Research Methodology,Research,Required,Yes,3,76,25,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-03,2026-08-01
POS-667,Research & Development,Senior Research Scientist,Senior Research Scientist,S097,Experimental Design,Research,Required,Yes,3,76,22,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-03,2026-08-01
POS-667,Research & Development,Senior Research Scientist,Senior Research Scientist,S049,Data Analysis,Digital,Required,Yes,3,76,20,DEPARTMENT-016,Technology and Innovation,ORGANIZATIONAL-UNIT-RND-TEAM-03,2026-08-01
