Historical_Employee_ID,Historical_Employee_Name,Department_ID,Department_Name,Last_Known_Job_Level,Historical_Status,Record_Effective_Date,Record_Purpose
HISTORICAL-EMPLOYEE-1051,Historical IT Employee 1051,DEPARTMENT-007,IT,Junior,Historical Joiner,2026-06-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-1052,Historical IT Employee 1052,DEPARTMENT-007,IT,Mid,Former Employee,2026-06-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-1053,Historical Medical Employee 1053,DEPARTMENT-008,Medical Care,Junior,Historical Joiner,2026-06-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-1054,Historical Medical Employee 1054,DEPARTMENT-008,Medical Care,Junior,Historical Joiner,2026-06-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-1055,Historical Medical Employee 1055,DEPARTMENT-008,Medical Care,Senior,Former Employee,2026-06-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-1056,Historical Medical Employee 1056,DEPARTMENT-008,Medical Care,Junior,Former Employee,2026-06-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-1057,Historical Medical Employee 1057,DEPARTMENT-008,Medical Care,Mid,Former Employee,2026-06-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-1058,Historical Administration Employee 1058,DEPARTMENT-010,Administration & Facilities,Junior,Former Employee,2026-06-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-1059,Historical Administration Employee 1059,DEPARTMENT-010,Administration & Facilities,Mid,Former Employee,2026-06-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-1060,Historical Legal Employee 1060,DEPARTMENT-011,Legal & Compliance,Mid,Former Employee,2026-06-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-1061,Historical Legal Employee 1061,DEPARTMENT-011,Legal & Compliance,Mid,Former Employee,2026-06-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-1062,Historical Procurement Employee 1062,DEPARTMENT-012,Procurement & Supply Chain,Junior,Historical Joiner,2026-06-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-1063,Historical Procurement Employee 1063,DEPARTMENT-012,Procurement & Supply Chain,Junior,Historical Joiner,2026-06-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-1064,Historical Procurement Employee 1064,DEPARTMENT-012,Procurement & Supply Chain,Senior,Former Employee,2026-06-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-1065,Historical Procurement Employee 1065,DEPARTMENT-012,Procurement & Supply Chain,Junior,Former Employee,2026-06-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-1066,Historical Procurement Employee 1066,DEPARTMENT-012,Procurement & Supply Chain,Senior,Former Employee,2026-06-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-1067,Historical Logistics Employee 1067,DEPARTMENT-013,Logistics & Warehouse,Junior,Historical Joiner,2026-06-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-1068,Historical Logistics Employee 1068,DEPARTMENT-013,Logistics & Warehouse,Junior,Former Employee,2026-06-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-1069,Historical Logistics Employee 1069,DEPARTMENT-013,Logistics & Warehouse,Junior,Former Employee,2026-06-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-1070,Historical Production Employee 1070,DEPARTMENT-014,Production & Manufacturing,Junior,Historical Joiner,2026-06-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-1071,Historical Quality Employee 1071,DEPARTMENT-015,Quality Assurance,Junior,Historical Joiner,2026-06-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-1072,Historical Quality Employee 1072,DEPARTMENT-015,Quality Assurance,Junior,Historical Joiner,2026-06-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-1073,Historical Quality Employee 1073,DEPARTMENT-015,Quality Assurance,Mid,Former Employee,2026-06-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-1074,Historical Quality Employee 1074,DEPARTMENT-015,Quality Assurance,Mid,Former Employee,2026-06-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-1075,Historical Research Employee 1075,DEPARTMENT-016,Research & Development,Senior,Former Employee,2026-06-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-1076,Historical HR Employee 1076,DEPARTMENT-001,HR,Junior,Historical Joiner,2026-07-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-1077,Historical HR Employee 1077,DEPARTMENT-001,HR,Junior,Former Employee,2026-07-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-1078,Historical Finance Employee 1078,DEPARTMENT-002,Finance,Junior,Historical Joiner,2026-07-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-1079,Historical Finance Employee 1079,DEPARTMENT-002,Finance,Junior,Historical Joiner,2026-07-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-1080,Historical Finance Employee 1080,DEPARTMENT-002,Finance,Junior,Historical Joiner,2026-07-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-1081,Historical Finance Employee 1081,DEPARTMENT-002,Finance,Junior,Historical Joiner,2026-07-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-1082,Historical Finance Employee 1082,DEPARTMENT-002,Finance,Junior,Former Employee,2026-07-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-1083,Historical Finance Employee 1083,DEPARTMENT-002,Finance,Junior,Former Employee,2026-07-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-1084,Historical Sales Employee 1084,DEPARTMENT-003,Sales,Junior,Former Employee,2026-07-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-1085,Historical Customer Employee 1085,DEPARTMENT-004,Customer Support,Senior,Former Employee,2026-07-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-1086,Historical Engineering Employee 1086,DEPARTMENT-005,Engineering,Junior,Historical Joiner,2026-07-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-1087,Historical Engineering Employee 1087,DEPARTMENT-005,Engineering,Senior,Former Employee,2026-07-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-1088,Historical Engineering Employee 1088,DEPARTMENT-005,Engineering,Senior,Former Employee,2026-07-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-1089,Historical Operations Employee 1089,DEPARTMENT-006,Operations,Junior,Historical Joiner,2026-07-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-1090,Historical Operations Employee 1090,DEPARTMENT-006,Operations,Junior,Historical Joiner,2026-07-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-1091,Historical Operations Employee 1091,DEPARTMENT-006,Operations,Junior,Historical Joiner,2026-07-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-1092,Historical Operations Employee 1092,DEPARTMENT-006,Operations,Junior,Historical Joiner,2026-07-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-1093,Historical Operations Employee 1093,DEPARTMENT-006,Operations,Junior,Historical Joiner,2026-07-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-1094,Historical Operations Employee 1094,DEPARTMENT-006,Operations,Mid,Former Employee,2026-07-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-1095,Historical Operations Employee 1095,DEPARTMENT-006,Operations,Senior,Former Employee,2026-07-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-1096,Historical Operations Employee 1096,DEPARTMENT-006,Operations,Mid,Former Employee,2026-07-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-1097,Historical IT Employee 1097,DEPARTMENT-007,IT,Junior,Historical Joiner,2026-07-01,Supports complete 24-month movement history without adding former staff to the active attrition population
HISTORICAL-EMPLOYEE-1098,Historical IT Employee 1098,DEPARTMENT-007,IT,Junior,Historical Joiner,2026-07-01,Supports complete 24-month movement history without adding former staff to the active attrition population
